469.847	 207
470.246	 209
471.023	 221
471.757	 106
471.758	 214
472.033	 217
472.382	 224
472.545	 210
472.789	 219
472.972	 222
473.334	 186
474.66	 148
475.131	 220
475.607	 216
475.986	 162
477.222	 133
477.448	 126
477.618	 195
479.139	 154
479.213	 164
479.388	 107
479.487	 193
480.692	 144
480.929	 143
481.133	 116
481.481	 167
482.224	 161
482.763	 213
483.395	 207
483.639	 183
484.114	 223
484.153	 219
484.915	 209
485.18	 151
485.848	 215
486.246	 151
486.575	 102
487.068	 216
487.119	 140
487.179	 221
487.9	 101
487.95	 100
488.679	 211
489.035	 214
489.369	 205
490.398	 220
491.406	 224
492.045	 212
492.703	 222
492.794	 154
493.053	 217
493.788	 208
494.107	 218
494.538	 210
495.61	 206
496.156	 162
496.213	 183
496.656	 148
497.333	 126
497.473	 112
497.687	 140
497.693	 144
498.312	 161
498.535	 167
498.892	 133
500.126	 214
500.353	 107
501.887	 193
501.982	 143
502.043	 116
503.29	 207
503.329	 219
503.528	 195
504.126	 186
504.612	 106
504.796	 164
504.848	 212
505.115	 220
505.952	 218
507.404	 223
508.6	 102
508.628	 210
508.85	 101
508.875	 100
510.279	 215
510.669	 206
510.799	 133
510.814	 211
511.466	 224
511.496	 216
511.542	 217
511.55	 209
511.81	 193
512.147	 221
513.309	 208
513.404	 164
513.869	 195
513.985	 213
514.677	 205
515.267	 106
516.213	 183
517.334	 222
517.584	 126
520.025	 107
520.065	 116
520.443	 161
520.469	 143
520.552	 148
520.875	 151
521.183	 112
521.688	 186
522.739	 162
522.841	 154
523.128	 144
523.323	 167
524.136	 206
524.57	 140
525.439	 210
526.359	 218
526.749	 214
526.822	 220
527.105	 209
528.376	 107
528.864	 207
528.909	 211
529.925	 101
529.925	 100
529.938	 222
529.994	 213
530.118	 205
530.214	 219
530.675	 102
530.77	 208
531.418	 221
531.637	 112
531.999	 217
532.23	 183
532.589	 215
532.988	 195
533.072	 223
533.141	 212
533.395	 224
534.235	 144
534.242	 216
534.347	 193
535.397	 148
536.665	 140
537.299	 167
537.419	 164
537.488	 186
537.961	 116
538.324	 154
538.913	 106
539.366	 133
539.775	 151
540.775	 126
541.002	 162
543.085	 161
546.24	 209
546.591	 220
546.82	 208
547.572	 222
547.656	 143
547.704	 221
548.471	 224
548.932	 217
549.67	 211
550.566	 212
550.767	 223
551.239	 214
551.727	 219
552.467	 216
552.57	 215
552.89	 213
553.125	 101
553.125	 100
554.186	 112
554.421	 164
554.601	 206
554.95	 106
555.368	 210
555.381	 126
555.725	 102
556.012	 205
556.022	 207
556.81	 218
557	 116
557.168	 148
558.706	 186
559.177	 167
559.324	 140
559.778	 151
559.796	 195
559.841	 154
560.002	 183
560.386	 143
560.893	 193
561.463	 161
561.963	 144
562.749	 107
563.56	 219
565.74	 162
566.877	 133
567.294	 209
567.662	 211
567.776	 215
567.778	 223
569.047	 224
569.238	 208
569.616	 207
569.639	 214
570.08	 220
570.525	 216
570.674	 217
570.75	 213
571.286	 212
571.347	 230
571.426	 226
571.848	 206
572.211	 205
572.388	 221
572.553	 222
572.852	 183
572.974	 210
573.037	 225
573.584	 218
573.75	 101
573.775	 100
574.286	 161
574.59	 167
576.174	 193
576.218	 228
576.86	 143
577.276	 229
577.39	 162
578.115	 151
578.553	 154
578.648	 186
578.759	 126
579.572	 164
579.858	 144
580.345	 148
580.871	 195
581.073	 107
581.643	 215
581.99	 231
583.051	 222
583.861	 106
584.235	 233
584.537	 133
585.307	 226
585.577	 116
586.055	 112
586.386	 216
586.432	 230
586.827	 220
587.083	 213
587.334	 208
587.558	 206
587.564	 232
587.785	 219
588.063	 205
589.271	 225
589.785	 223
590.263	 212
590.731	 217
590.994	 218
591.257	 221
591.296	 140
591.584	 227
593.373	 214
594.093	 143
594.263	 231
594.307	 116
594.847	 207
595.34	 224
595.412	 167
595.601	 209
595.851	 144
596.276	 210
596.489	 161
596.761	 162
596.889	 126
596.976	 211
597.337	 106
599.639	 228
599.983	 164
601.085	 193
601.312	 133
601.623	 195
601.891	 140
602.052	 148
602.356	 186
602.482	 151
602.492	 112
603.167	 226
603.432	 225
603.768	 234
605.773	 232
605.942	 183
606.043	 107
606.158	 208
606.325	 46
606.325	 35
606.325	 7
606.325	 78
606.325	 28
606.325	 88
606.325	 56
606.325	 1
606.325	 62
606.325	 2
606.325	 90
606.325	 59
606.325	 81
606.325	 57
606.325	 11
606.325	 39
606.325	 49
606.325	 21
606.325	 38
606.325	 43
606.435	 154
606.667	 229
606.724	 210
607.001	 220
607.132	 223
607.725	 103
607.807	 215
608.143	 222
608.248	 206
608.664	 224
609.346	 218
609.404	 219
610.22	 205
610.769	 217
610.802	 216
610.995	 227
611.066	 212
611.082	 221
612.01	 211
612.327	 209
612.484	 228
613.276	 106
613.578	 213
613.642	 207
613.785	 116
614.5	 104
614.52	 133
615.015	 161
615.319	 214
615.559	 225
615.737	 230
616.075	 143
616.635	 167
617.16	 183
617.3	 164
617.546	 226
617.704	 231
617.713	 162
618.475	 232
618.584	 144
618.587	 148
618.924	 193
619.208	 112
619.7	 234
619.96	 151
620.16	 154
620.428	 233
621.793	 107
622.725	 103
622.746	 212
624.241	 195
624.777	 214
624.963	 229
624.981	 140
625.099	 224
625.964	 186
626.243	 207
627.524	 126
627.917	 228
628.209	 213
628.966	 205
629.288	 221
629.7	 225
629.83	 220
629.955	 211
630.121	 206
630.169	 209
630.246	 216
630.876	 223
631.135	 208
631.577	 210
631.684	 217
631.695	 231
633.01	 218
633.013	 233
633.382	 222
634.33	 215
634.494	 186
634.791	 219
634.957	 234
635.112	 133
635.26	 183
635.705	 167
636.291	 232
636.382	 162
636.724	 144
636.898	 143
636.996	 116
637.926	 154
638.467	 151
638.793	 106
638.858	 226
639.802	 193
639.942	 148
640.104	 112
640.879	 161
641.06	 208
641.285	 140
641.36	 206
641.38	 195
641.672	 107
641.915	 126
643.658	 225
644.387	 227
644.398	 164
644.498	 221
644.75	 103
644.836	 216
646.272	 211
646.901	 224
648.135	 210
648.579	 232
648.662	 229
649.15	 154
649.324	 207
649.483	 220
650.128	 212
650.91	 223
650.969	 231
651.625	 218
652.469	 214
652.719	 222
653.108	 186
653.894	 230
653.952	 215
654.091	 193
654.436	 217
654.838	 233
654.894	 148
655.178	 213
655.998	 205
656.161	 225
656.382	 219
657.116	 144
657.155	 112
657.445	 167
657.469	 195
657.493	 133
657.589	 234
657.746	 116
658.309	 183
658.6	 151
658.84	 162
658.91	 209
659.003	 161
659.428	 143
659.786	 140
659.948	 205
660.851	 106
661.535	 164
661.636	 227
662.214	 232
663.033	 214
663.413	 126
664.566	 231
664.86	 220
664.973	 107
665.7	 103
667.4	 208
668.152	 212
668.219	 209
668.346	 217
668.378	 213
669.212	 218
670.461	 221
670.7	 210
670.838	 222
671.151	 215
671.243	 219
671.801	 216
672.344	 206
672.923	 193
673.187	 234
673.967	 164
674.423	 186
674.487	 207
674.909	 223
675.949	 133
676.049	 224
676.485	 211
676.554	 183
676.579	 161
676.631	 140
676.793	 167
677.255	 144
680.134	 116
680.684	 154
681.313	 107
681.476	 148
681.517	 143
682.098	 106
682.168	 195
682.555	 162
682.705	 218
685.351	 112
685.685	 223
685.818	 151
685.972	 215
686.572	 209
687.199	 221
687.729	 126
688.015	 212
688.5	 103
688.83	 211
689.281	 205
689.463	 224
690.139	 222
690.22	 210
690.684	 208
691.009	 213
691.655	 207
691.723	 216
691.732	 214
692.291	 144
694.088	 148
695.166	 219
695.672	 154
695.715	 206
695.752	 126
697.024	 162
697.081	 143
697.348	 107
697.729	 151
698.054	 220
698.118	 167
698.509	 116
698.543	 217
698.88	 161
700.673	 195
701.012	 164
701.132	 133
701.61	 106
701.743	 112
702.435	 183
702.887	 186
703.39	 193
704.107	 214
705.538	 140
706.118	 205
706.215	 223
707.101	 211
707.77	 213
708.194	 220
708.301	 221
708.575	 103
709.247	 210
709.256	 212
709.446	 222
710.138	 207
710.272	 206
710.666	 218
711.732	 217
712.033	 224
712.075	 102
712.409	 126
712.973	 219
713.862	 209
714.222	 215
714.755	 183
715.578	 216
715.725	 101
715.95	 100
717.07	 144
717.085	 143
717.161	 161
717.591	 107
717.765	 208
718.496	 151
719.289	 186
720.036	 140
720.112	 154
721.059	 133
721.213	 148
721.429	 195
721.718	 106
721.815	 112
722.463	 116
723.078	 164
723.191	 219
723.756	 220
723.793	 207
724.194	 162
724.532	 208
724.722	 167
724.85	 209
725.101	 216
725.898	 206
726.711	 193
726.742	 212
726.96	 211
727.061	 218
728.503	 223
728.933	 217
729.363	 210
731.167	 151
731.297	 213
731.379	 133
731.425	 102
731.792	 195
732.878	 222
733.681	 205
734.582	 161
734.759	 215
735.273	 224
735.286	 193
735.876	 221
736.51	 126
736.89	 186
736.925	 101
737.207	 107
737.294	 214
737.35	 100
737.525	 116
737.746	 144
737.746	 183
738.785	 154
739.912	 112
739.927	 143
740.414	 140
740.428	 148
740.666	 164
740.775	 162
741.105	 106
741.67	 167
742.875	 205
745.807	 208
746.681	 218
746.774	 207
747.832	 221
748.374	 206
748.495	 214
748.506	 216
748.852	 220
749.508	 209
750.637	 212
750.713	 211
750.753	 219
750.962	 222
751.599	 213
751.798	 215
752.537	 224
752.674	 223
753.229	 148
753.775	 102
753.883	 210
754.73	 106
754.832	 164
756.257	 161
756.64	 193
756.87	 217
757.151	 186
757.164	 162
757.329	 144
757.799	 116
757.845	 133
757.863	 107
758.024	 183
758.157	 154
758.674	 167
758.919	 151
759.875	 101
760.197	 195
760.8	 100
761.71	 140
763.44	 205
763.789	 208
763.941	 143
764.595	 213
765.311	 126
765.375	 112
766.209	 218
766.447	 221
767.503	 206
767.936	 224
768.002	 217
768.67	 219
768.865	 212
769.343	 216
769.607	 214
769.854	 209
770.054	 211
770.691	 220
771.2	 210
771.448	 223
771.615	 215
771.783	 112
772.458	 193
773.097	 151
773.509	 143
774.132	 207
774.6	 102
775.66	 133
775.686	 222
776.641	 186
776.911	 154
776.989	 164
778.123	 144
778.254	 140
779.283	 167
779.903	 148
780.886	 107
782.01	 162
782.171	 195
782.404	 106
782.467	 126
782.65	 101
782.974	 161
783.22	 116
783.7	 100
784.058	 209
784.184	 210
784.867	 219
785.235	 224
786.55	 183
786.616	 205
786.959	 220
787.915	 223
787.978	 221
788.859	 212
790.026	 213
790.116	 222
790.461	 216
790.896	 214
790.916	 215
791.175	 208
791.659	 140
794.577	 206
795.093	 107
795.894	 183
796.496	 218
796.498	 186
796.776	 151
797.059	 148
797.394	 193
797.682	 116
797.85	 102
797.868	 164
798.053	 154
798.333	 207
798.487	 217
798.63	 211
798.836	 143
799.498	 162
800.746	 195
800.795	 215
801.372	 167
801.703	 213
802.135	 106
803.19	 144
803.615	 126
804.643	 210
804.85	 101
805.074	 205
805.221	 161
805.475	 100
806.043	 220
806.174	 214
807.231	 112
807.364	 133
807.856	 222
808.738	 209
810.068	 207
810.668	 218
811.379	 211
811.667	 216
811.734	 206
812.044	 219
813.241	 162
813.359	 217
813.963	 223
814.117	 212
816.184	 221
816.812	 193
816.877	 186
816.885	 126
817.17	 112
817.454	 106
817.592	 164
817.84	 161
817.978	 133
818.383	 148
818.449	 167
818.585	 224
818.86	 208
818.862	 195
820.716	 219
820.792	 183
820.871	 143
821.04	 107
821.347	 230
821.426	 226
821.939	 154
822.225	 102
822.473	 151
823.037	 225
825.165	 208
825.792	 209
825.864	 211
825.931	 144
826.218	 228
826.389	 140
827.247	 213
827.253	 116
827.276	 229
827.615	 212
828.587	 220
829.099	 107
829.415	 210
830.008	 205
830.403	 214
830.423	 162
830.528	 217
830.568	 221
830.943	 223
831.61	 218
831.626	 215
831.99	 231
832.009	 144
832.032	 148
832.082	 207
833.167	 216
833.769	 230
834.114	 226
834.161	 224
834.235	 233
834.826	 206
835.651	 183
835.678	 225
835.699	 116
836.173	 167
836.308	 195
836.642	 186
837.207	 222
837.564	 232
838.342	 112
838.362	 143
838.405	 106
838.763	 161
839.089	 228
839.091	 193
839.833	 140
839.835	 154
839.847	 126
840.292	 229
840.588	 164
841.584	 227
841.8	 103
842.005	 133
842.222	 151
844.41	 206
845.176	 214
846.634	 205
847.196	 207
847.4	 231
847.68	 226
847.73	 223
847.995	 215
848.179	 221
848.77	 220
849.164	 212
849.402	 224
849.467	 183
849.75	 208
849.774	 107
849.864	 230
849.997	 219
850.562	 216
850.575	 211
850.859	 209
851.358	 217
851.408	 218
851.643	 228
851.661	 233
851.741	 232
852.145	 225
852.152	 222
852.598	 213
852.838	 164
853.392	 210
853.525	 126
853.768	 234
854.407	 140
854.726	 195
856.014	 151
856.099	 229
856.415	 112
857.455	 144
857.456	 116
857.479	 161
859.094	 227
860.997	 162
861.071	 193
861.148	 212
861.328	 143
861.852	 208
862.078	 148
862.37	 154
862.735	 186
863.207	 231
863.636	 106
863.874	 167
863.949	 211
864.134	 224
864.613	 133
864.945	 230
865.07	 225
865.399	 220
865.986	 222
866.253	 232
866.358	 210
866.518	 217
866.7	 103
866.977	 233
867.016	 228
867.619	 218
868.317	 219
868.518	 216
869.127	 223
870.734	 206
871.223	 234
871.755	 213
871.804	 205
871.864	 221
872.125	 186
873.34	 214
873.742	 164
873.996	 215
874.264	 207
874.78	 143
875.049	 209
875.328	 144
875.533	 229
875.828	 183
876.098	 227
876.379	 107
876.484	 167
877.018	 193
877.248	 112
877.401	 195
878.439	 116
878.541	 162
878.98	 154
879.059	 140
879.08	 151
879.724	 231
